isin,symbol,session_date,open,high,low,close,volume,traded_value
INE002A01018,RELIANCE,2021-09-30,2525.0,2534.6,2500.35,2519.25,6272085.0,15789702474.85
INE002A01018,RELIANCE,2021-10-01,2501.95,2539.8,2495.0,2523.7,4134544.0,10423389476.2
INE002A01018,RELIANCE,2021-10-04,2553.0,2574.85,2537.05,2556.15,5038910.0,12884346776.35
INE002A01018,RELIANCE,2021-10-05,2555.1,2612.0,2547.35,2609.2,6245770.0,16126767140.45
INE002A01018,RELIANCE,2021-10-06,2619.95,2619.95,2551.1,2559.85,4734472.0,12240833224.7
INE002A01018,RELIANCE,2021-10-07,2595.0,2598.75,2567.7,2572.4,2924370.0,7554440823.0
INE002A01018,RELIANCE,2021-10-08,2585.25,2684.4,2581.5,2671.25,7279003.0,19237049930.2
INE002A01018,RELIANCE,2021-10-11,2701.4,2720.0,2645.35,2652.65,6815737.0,18281209273.0
INE002A01018,RELIANCE,2021-10-12,2645.0,2683.0,2641.25,2667.8,3083747.0,8207402615.65
INE002A01018,RELIANCE,2021-10-13,2679.0,2719.5,2669.3,2694.95,4596429.0,12370607840.5
INE002A01018,RELIANCE,2021-10-14,2700.35,2717.45,2687.2,2700.4,3979730.0,10748597410.0
INE002A01018,RELIANCE,2021-10-18,2668.6,2745.0,2662.3,2707.6,6273850.0,17025855506.65
INE002A01018,RELIANCE,2021-10-19,2723.8,2751.35,2708.0,2731.85,4076617.0,11144119425.1
INE002A01018,RELIANCE,2021-10-20,2742.75,2742.75,2691.5,2700.4,5865926.0,15899837285.85
INE002A01018,RELIANCE,2021-10-21,2727.4,2728.0,2603.2,2622.5,9613812.0,25408416389.2
INE002A01018,RELIANCE,2021-10-22,2620.0,2664.9,2611.5,2627.4,5089178.0,13411067863.0
INE002A01018,RELIANCE,2021-10-25,2680.0,2680.0,2570.0,2601.8,7937067.0,20725006859.3
INE002A01018,RELIANCE,2021-10-26,2617.1,2668.9,2603.15,2661.05,4499706.0,11859859536.85
INE002A01018,RELIANCE,2021-10-27,2652.0,2676.8,2619.95,2627.4,4567140.0,12113330049.05
INE002A01018,RELIANCE,2021-10-28,2620.0,2637.95,2590.5,2598.6,4562471.0,11911187008.75
INE002A01018,RELIANCE,2021-10-29,2596.15,2596.15,2501.7,2536.25,6568539.0,16736893522.25
INE002A01018,RELIANCE,2021-11-01,2536.25,2556.0,2494.1,2537.8,7144532.0,18029885097.9
INE002A01018,RELIANCE,2021-11-02,2545.0,2548.0,2495.25,2500.8,4877652.0,12243384395.6
INE002A01018,RELIANCE,2021-11-03,2506.05,2520.0,2461.0,2483.6,5533120.0,13764733320.45
INE002A01018,RELIANCE,2021-11-04,2492.95,2504.9,2490.0,2498.85,787160.0,1965800892.45
INE002A01018,RELIANCE,2021-11-08,2519.4,2520.0,2456.4,2501.95,9385607.0,23306981380.1
INE002A01018,RELIANCE,2021-11-09,2505.0,2528.9,2487.05,2521.7,7237470.0,18152375051.0
INE002A01018,RELIANCE,2021-11-10,2516.7,2558.0,2503.65,2549.9,4731975.0,12012742203.0
INE002A01018,RELIANCE,2021-11-11,2540.05,2570.5,2535.55,2554.55,4948422.0,12627828736.25
INE002A01018,RELIANCE,2021-11-12,2562.9,2598.75,2557.0,2593.1,4020744.0,10384009844.25
INE002A01018,RELIANCE,2021-11-15,2600.0,2602.2,2570.0,2577.8,2216708.0,5722594256.7
INE002A01018,RELIANCE,2021-11-16,2572.05,2575.0,2495.0,2517.9,5232292.0,13269127406.1
INE002A01018,RELIANCE,2021-11-17,2498.95,2498.95,2461.0,2464.0,4708235.0,11676042764.7
INE002A01018,RELIANCE,2021-11-18,2460.0,2489.0,2450.05,2473.3,3925345.0,9686386834.65
INE002A01018,RELIANCE,2021-11-22,2436.1,2449.0,2351.0,2363.75,11133364.0,26500112857.5
INE002A01018,RELIANCE,2021-11-23,2333.05,2401.25,2309.0,2385.85,11688406.0,27613501135.6
INE002A01018,RELIANCE,2021-11-24,2380.0,2409.9,2343.55,2351.4,7762564.0,18444768823.8
INE002A01018,RELIANCE,2021-11-25,2373.0,2502.0,2357.15,2492.95,19568487.0,47994998310.55
INE002A01018,RELIANCE,2021-11-26,2467.8,2477.6,2401.5,2412.6,7274686.0,17701896486.35
INE002A01018,RELIANCE,2021-11-29,2439.1,2500.0,2399.1,2441.5,11226147.0,27663493598.0
INE002A01018,RELIANCE,2021-11-30,2468.0,2475.9,2388.85,2405.4,14847511.0,36003821297.3
INE002A01018,RELIANCE,2021-12-01,2433.0,2474.0,2425.1,2467.0,4663276.0,11423147561.65
INE002A01018,RELIANCE,2021-12-02,2469.7,2496.2,2461.6,2482.85,5870468.0,14573515872.05
INE002A01018,RELIANCE,2021-12-03,2498.4,2498.5,2400.0,2408.25,8871172.0,21611045769.4
INE002A01018,RELIANCE,2021-12-06,2416.0,2425.0,2357.15,2362.6,4768334.0,11387071064.7
INE002A01018,RELIANCE,2021-12-07,2376.15,2404.0,2360.0,2381.85,5185007.0,12381107849.3
INE002A01018,RELIANCE,2021-12-08,2424.1,2431.8,2406.3,2418.1,4035437.0,9760953632.95
INE002A01018,RELIANCE,2021-12-09,2435.0,2474.9,2425.0,2456.45,6098050.0,14959457280.85
INE002A01018,RELIANCE,2021-12-10,2440.25,2466.0,2430.35,2458.95,3860176.0,9432810632.75
INE002A01018,RELIANCE,2021-12-13,2473.5,2474.1,2404.0,2409.65,5954148.0,14440614208.2
INE002A01018,RELIANCE,2021-12-14,2380.0,2406.0,2373.4,2380.15,5995586.0,14310134060.6
INE002A01018,RELIANCE,2021-12-15,2384.0,2405.0,2361.1,2373.2,4322855.0,10287701638.5
INE002A01018,RELIANCE,2021-12-16,2405.7,2415.5,2368.65,2403.9,4504829.0,10776855117.15
INE002A01018,RELIANCE,2021-12-17,2398.05,2408.0,2320.0,2340.45,9714489.0,22797150333.5
INE002A01018,RELIANCE,2021-12-20,2317.85,2317.85,2247.1,2277.35,6611376.0,15058513385.6
INE002A01018,RELIANCE,2021-12-21,2311.35,2346.0,2292.2,2311.25,5924071.0,13730177504.2
INE002A01018,RELIANCE,2021-12-22,2324.9,2371.9,2322.0,2366.1,8149415.0,19125125458.7
INE002A01018,RELIANCE,2021-12-23,2374.0,2380.0,2358.05,2365.25,4186912.0,9911598013.55
INE002A01018,RELIANCE,2021-12-24,2370.0,2392.0,2337.55,2372.8,3639616.0,8592980567.85
INE002A01018,RELIANCE,2021-12-27,2361.55,2378.0,2348.1,2370.25,1853948.0,4388054040.05
INE002A01018,RELIANCE,2021-12-28,2375.6,2404.85,2373.05,2398.4,2941883.0,7028226280.45
INE002A01018,RELIANCE,2021-12-29,2391.0,2419.0,2382.1,2402.5,7118779.0,17085610789.25
INE002A01018,RELIANCE,2021-12-30,2400.0,2404.95,2345.6,2359.1,13537254.0,32041015240.7
INE002A01018,RELIANCE,2021-12-31,2373.0,2383.9,2360.0,2368.15,4373768.0,10368136137.7
INE002A01018,RELIANCE,2022-01-03,2365.0,2407.95,2363.55,2403.85,2502073.0,5986568510.1
INE002A01018,RELIANCE,2022-01-04,2415.9,2461.0,2404.0,2458.1,5006225.0,12201491701.65
INE002A01018,RELIANCE,2022-01-05,2462.0,2477.0,2432.95,2469.6,5373618.0,13195934862.5
INE002A01018,RELIANCE,2022-01-06,2451.2,2454.0,2409.0,2416.5,6667483.0,16156735762.35
INE002A01018,RELIANCE,2022-01-07,2430.95,2458.05,2411.55,2436.0,6051239.0,14745214277.8
INE002A01018,RELIANCE,2022-01-10,2452.0,2457.0,2416.05,2438.0,4267365.0,10380527641.0
INE002A01018,RELIANCE,2022-01-11,2436.0,2474.95,2435.0,2455.55,7478681.0,18393912175.85
INE002A01018,RELIANCE,2022-01-12,2471.3,2524.95,2465.0,2521.1,6830402.0,17116227265.6
INE002A01018,RELIANCE,2022-01-13,2521.25,2541.0,2508.4,2535.3,5471871.0,13819465157.0
INE002A01018,RELIANCE,2022-01-14,2535.0,2567.3,2525.85,2539.0,9197773.0,23414360751.05
INE002A01018,RELIANCE,2022-01-17,2538.0,2565.0,2537.0,2552.25,3708822.0,9476427091.05
INE002A01018,RELIANCE,2022-01-18,2554.75,2562.35,2515.75,2521.8,2868235.0,7285364914.75
INE002A01018,RELIANCE,2022-01-19,2530.0,2542.0,2509.0,2521.6,4502155.0,11357696261.65
INE002A01018,RELIANCE,2022-01-20,2500.05,2509.95,2455.0,2477.45,7612203.0,18885733850.8
INE002A01018,RELIANCE,2022-01-21,2452.0,2502.25,2452.0,2477.85,6155759.0,15240631432.55
INE002A01018,RELIANCE,2022-01-24,2475.0,2504.75,2355.1,2377.9,10092511.0,24409735846.55
INE002A01018,RELIANCE,2022-01-25,2349.55,2388.65,2305.0,2373.25,11311456.0,26512743789.9
INE002A01018,RELIANCE,2022-01-27,2336.0,2356.1,2311.05,2338.1,9239426.0,21561779760.1
INE002A01018,RELIANCE,2022-01-28,2365.0,2375.9,2328.4,2335.85,6769154.0,15893536411.75
INE002A01018,RELIANCE,2022-01-31,2360.2,2406.4,2356.2,2386.6,5604308.0,13384612779.6
INE002A01018,RELIANCE,2022-02-01,2408.0,2420.6,2347.1,2378.7,6092033.0,14589169629.6
INE002A01018,RELIANCE,2022-02-02,2407.0,2407.0,2375.1,2383.55,4623163.0,11025484207.55
INE002A01018,RELIANCE,2022-02-03,2392.0,2401.45,2347.2,2352.75,4417864.0,10457143007.15
INE002A01018,RELIANCE,2022-02-04,2341.0,2348.45,2321.1,2331.3,5104761.0,11915365723.15
INE002A01018,RELIANCE,2022-02-07,2342.0,2356.8,2305.0,2317.1,4944725.0,11525587391.7
INE002A01018,RELIANCE,2022-02-08,2330.65,2360.0,2310.0,2356.05,5566080.0,13015260812.95
INE002A01018,RELIANCE,2022-02-09,2371.15,2387.2,2358.0,2383.5,5300891.0,12579355094.55
INE002A01018,RELIANCE,2022-02-10,2395.7,2395.7,2365.1,2381.05,5752361.0,13702086540.0
INE002A01018,RELIANCE,2022-02-11,2373.25,2384.5,2344.1,2376.4,7357863.0,17423186717.85
INE002A01018,RELIANCE,2022-02-14,2340.25,2354.95,2313.0,2338.55,4947109.0,11566867666.2
INE002A01018,RELIANCE,2022-02-15,2351.2,2423.9,2335.7,2417.95,5174646.0,12321814147.55
INE002A01018,RELIANCE,2022-02-16,2430.0,2433.0,2395.95,2412.95,4796294.0,11596325561.15
INE002A01018,RELIANCE,2022-02-17,2420.1,2454.9,2410.0,2443.5,5931774.0,14471212589.25
INE002A01018,RELIANCE,2022-02-18,2444.4,2456.4,2420.15,2424.4,3126873.0,7630367399.75
INE002A01018,RELIANCE,2022-02-21,2412.0,2437.5,2384.6,2399.9,5125968.0,12349078484.55
INE002A01018,RELIANCE,2022-02-22,2352.9,2395.9,2347.15,2389.0,6227901.0,14773584971.0
INE002A01018,RELIANCE,2022-02-23,2401.1,2406.55,2368.0,2374.05,3373615.0,8067102258.45
INE002A01018,RELIANCE,2022-02-24,2305.0,2339.9,2243.4,2255.75,11466725.0,26272008237.55
INE002A01018,RELIANCE,2022-02-25,2280.1,2307.95,2276.25,2283.95,6724094.0,15403844188.65
INE002A01018,RELIANCE,2022-02-28,2243.0,2367.35,2243.0,2359.55,9828768.0,22887683561.4
INE002A01018,RELIANCE,2022-03-02,2334.45,2401.0,2329.2,2398.55,9909226.0,23551157613.65
INE002A01018,RELIANCE,2022-03-03,2400.0,2414.85,2370.05,2378.3,4701183.0,11246476348.75
INE002A01018,RELIANCE,2022-03-04,2353.0,2364.3,2320.35,2325.55,4986814.0,11660149352.95
INE002A01018,RELIANCE,2022-03-07,2278.7,2312.1,2222.0,2239.55,8299295.0,18730168161.15
INE002A01018,RELIANCE,2022-03-08,2211.5,2246.0,2180.0,2235.5,9825043.0,21813021864.7
INE002A01018,RELIANCE,2022-03-09,2236.0,2367.0,2234.15,2354.1,9421163.0,21822706477.9
INE002A01018,RELIANCE,2022-03-10,2400.0,2405.0,2360.0,2392.25,8297995.0,19805599252.7
INE002A01018,RELIANCE,2022-03-11,2376.05,2411.0,2376.05,2399.15,5656799.0,13554290818.7
INE002A01018,RELIANCE,2022-03-14,2386.9,2424.4,2374.0,2418.85,3849222.0,9243998854.25
INE002A01018,RELIANCE,2022-03-15,2427.95,2427.95,2340.85,2363.45,7349740.0,17537136611.95
INE002A01018,RELIANCE,2022-03-16,2382.0,2407.9,2377.1,2403.35,5145644.0,12329854279.3
INE002A01018,RELIANCE,2022-03-17,2432.75,2497.4,2415.1,2481.7,9886295.0,24287296550.4
INE002A01018,RELIANCE,2022-03-21,2444.0,2484.0,2439.0,2467.4,5537752.0,13651502305.15
INE002A01018,RELIANCE,2022-03-22,2460.1,2534.95,2453.6,2531.15,10410082.0,26112751091.55
INE002A01018,RELIANCE,2022-03-23,2523.0,2564.85,2523.0,2539.2,7135797.0,18171479956.25
INE002A01018,RELIANCE,2022-03-24,2510.0,2584.15,2510.0,2578.65,6077153.0,15544115850.2
INE002A01018,RELIANCE,2022-03-25,2582.5,2616.0,2577.0,2595.85,6563676.0,17043606171.05
INE002A01018,RELIANCE,2022-03-28,2610.0,2629.75,2586.5,2621.95,4564891.0,11922093056.05
INE002A01018,RELIANCE,2022-03-29,2638.0,2638.0,2607.4,2622.55,4007695.0,10512198455.7
INE002A01018,RELIANCE,2022-03-30,2639.9,2688.0,2617.1,2672.95,7297028.0,19420019029.3
INE002A01018,RELIANCE,2022-03-31,2664.95,2669.7,2628.6,2634.75,6102744.0,16123465625.4
INE002A01018,RELIANCE,2022-04-01,2636.0,2665.15,2622.0,2655.85,3656408.0,9658325026.6
INE002A01018,RELIANCE,2022-04-04,2655.45,2675.0,2641.65,2663.7,3659307.0,9727052260.3
INE002A01018,RELIANCE,2022-04-05,2651.1,2669.9,2620.7,2626.05,6068663.0,16002466152.1
INE002A01018,RELIANCE,2022-04-06,2587.1,2634.5,2587.1,2619.05,5656703.0,14784387493.6
INE002A01018,RELIANCE,2022-04-07,2595.1,2606.0,2567.0,2572.85,7151632.0,18473348627.45
INE002A01018,RELIANCE,2022-04-08,2560.0,2625.0,2560.0,2615.65,6992874.0,18201444976.8
INE002A01018,RELIANCE,2022-04-11,2600.0,2638.55,2583.0,2610.2,4270816.0,11131687285.25
INE002A01018,RELIANCE,2022-04-12,2587.0,2602.6,2555.4,2561.05,6099986.0,15684139811.0
INE002A01018,RELIANCE,2022-04-13,2574.5,2592.6,2545.5,2551.65,4778478.0,12258158723.0
INE002A01018,RELIANCE,2022-04-18,2533.0,2559.8,2521.8,2543.85,4603103.0,11684440905.45
INE002A01018,RELIANCE,2022-04-19,2558.0,2668.0,2551.05,2640.8,12064446.0,31709558937.8
INE002A01018,RELIANCE,2022-04-20,2657.1,2734.0,2649.1,2718.45,11570835.0,31364925329.3
INE002A01018,RELIANCE,2022-04-21,2750.9,2789.0,2732.0,2782.1,10018531.0,27786222124.3
INE002A01018,RELIANCE,2022-04-22,2758.9,2802.0,2744.2,2758.8,6947490.0,19234486953.0
INE002A01018,RELIANCE,2022-04-25,2742.4,2758.4,2663.65,2695.0,7874671.0,21349802724.25
INE002A01018,RELIANCE,2022-04-26,2710.0,2795.0,2707.7,2775.65,5643066.0,15487283096.85
INE002A01018,RELIANCE,2022-04-27,2755.85,2828.0,2755.05,2778.35,8924920.0,24944937712.6
INE002A01018,RELIANCE,2022-04-28,2809.95,2851.0,2786.1,2819.85,11820892.0,33381106175.2
INE002A01018,RELIANCE,2022-04-29,2856.15,2856.15,2777.3,2790.25,8406156.0,23685432933.45
INE002A01018,RELIANCE,2022-05-02,2762.0,2805.5,2758.05,2780.45,4369022.0,12160268319.9
INE002A01018,RELIANCE,2022-05-04,2785.0,2790.0,2676.3,2693.65,8882792.0,24232482662.45
INE002A01018,RELIANCE,2022-05-05,2723.5,2730.0,2632.0,2640.9,7942721.0,21269098539.05
INE002A01018,RELIANCE,2022-05-06,2612.2,2659.0,2593.55,2620.65,9068448.0,23758282132.9
INE002A01018,RELIANCE,2022-05-09,2574.95,2597.1,2507.0,2518.3,8345649.0,21204215137.35
INE002A01018,RELIANCE,2022-05-10,2495.0,2526.6,2458.0,2474.65,9004636.0,22467846480.75
INE002A01018,RELIANCE,2022-05-11,2472.65,2484.95,2421.95,2449.3,7681157.0,18851760949.05
INE002A01018,RELIANCE,2022-05-12,2427.5,2434.85,2370.0,2399.4,9456280.0,22700752366.95
INE002A01018,RELIANCE,2022-05-13,2426.0,2478.0,2415.35,2426.6,8910998.0,21846799849.4
INE002A01018,RELIANCE,2022-05-16,2434.45,2481.0,2416.65,2427.2,6201594.0,15158412714.25
INE002A01018,RELIANCE,2022-05-17,2435.1,2539.9,2432.0,2529.15,7638666.0,19104526814.4
INE002A01018,RELIANCE,2022-05-18,2539.65,2570.0,2508.25,2538.35,7973235.0,20219114283.45
INE002A01018,RELIANCE,2022-05-19,2484.0,2512.5,2466.05,2479.85,6783641.0,16919358308.2
INE002A01018,RELIANCE,2022-05-20,2512.5,2644.4,2502.0,2624.45,10057508.0,25840801772.2
INE002A01018,RELIANCE,2022-05-23,2631.5,2653.55,2593.0,2606.9,7039144.0,18427794860.95
INE002A01018,RELIANCE,2022-05-24,2607.0,2638.0,2597.7,2615.85,6243086.0,16353268081.5
